faq_id,intent_id,intent_name,category,language,question_type,difficulty,question,answer,ground_truth,source
FAQ0200,INT007,late_check_out,Check-in / Check-out,English,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0201,INT007,late_check_out,Check-in / Check-out,Arabic,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0202,INT007,late_check_out,Check-in / Check-out,Arabic,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0203,INT007,late_check_out,Check-in / Check-out,Arabic,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0204,INT007,late_check_out,Check-in / Check-out,Arabic,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0205,INT007,late_check_out,Check-in / Check-out,Arabic,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0206,INT007,late_check_out,Check-in / Check-out,Arabic,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0207,INT007,late_check_out,Check-in / Check-out,Arabic,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0208,INT007,late_check_out,Check-in / Check-out,Arabic,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0209,INT007,late_check_out,Check-in / Check-out,French,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0210,INT007,late_check_out,Check-in / Check-out,French,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0211,INT007,late_check_out,Check-in / Check-out,French,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0212,INT007,late_check_out,Check-in / Check-out,French,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0213,INT007,late_check_out,Check-in / Check-out,French,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0214,INT007,late_check_out,Check-in / Check-out,French,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0215,INT007,late_check_out,Check-in / Check-out,French,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0216,INT007,late_check_out,Check-in / Check-out,French,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0217,INT007,late_check_out,Check-in / Check-out,Russian,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0218,INT007,late_check_out,Check-in / Check-out,Russian,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0219,INT007,late_check_out,Check-in / Check-out,Russian,Direct,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0220,INT007,late_check_out,Check-in / Check-out,Russian,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0221,INT007,late_check_out,Check-in / Check-out,Russian,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0222,INT007,late_check_out,Check-in / Check-out,Russian,Paraphrased,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0223,INT007,late_check_out,Check-in / Check-out,Russian,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0224,INT007,late_check_out,Check-in / Check-out,Russian,Scenario,Easy,,,Late check-out is subject to availability and may incur an additional fee.,check_in_check_out.txt
FAQ0225,INT008,identification_required,Identification,English,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0226,INT008,identification_required,Identification,English,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0227,INT008,identification_required,Identification,English,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0228,INT008,identification_required,Identification,English,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0229,INT008,identification_required,Identification,English,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0230,INT008,identification_required,Identification,English,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0231,INT008,identification_required,Identification,English,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0232,INT008,identification_required,Identification,English,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0233,INT008,identification_required,Identification,Arabic,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0234,INT008,identification_required,Identification,Arabic,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0235,INT008,identification_required,Identification,Arabic,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0236,INT008,identification_required,Identification,Arabic,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0237,INT008,identification_required,Identification,Arabic,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0238,INT008,identification_required,Identification,Arabic,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0239,INT008,identification_required,Identification,Arabic,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0240,INT008,identification_required,Identification,Arabic,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0241,INT008,identification_required,Identification,French,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0242,INT008,identification_required,Identification,French,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0243,INT008,identification_required,Identification,French,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0244,INT008,identification_required,Identification,French,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0245,INT008,identification_required,Identification,French,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0246,INT008,identification_required,Identification,French,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0247,INT008,identification_required,Identification,French,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0248,INT008,identification_required,Identification,French,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0249,INT008,identification_required,Identification,Russian,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0250,INT008,identification_required,Identification,Russian,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0251,INT008,identification_required,Identification,Russian,Direct,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0252,INT008,identification_required,Identification,Russian,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0253,INT008,identification_required,Identification,Russian,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0254,INT008,identification_required,Identification,Russian,Paraphrased,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0255,INT008,identification_required,Identification,Russian,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0256,INT008,identification_required,Identification,Russian,Scenario,Easy,,,Guests are required to provide valid identification documents during check-in.,identification_policy.txt
FAQ0257,INT009,available_room_types,Room Types,English,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0258,INT009,available_room_types,Room Types,English,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0259,INT009,available_room_types,Room Types,English,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0260,INT009,available_room_types,Room Types,English,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0261,INT009,available_room_types,Room Types,English,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0262,INT009,available_room_types,Room Types,English,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0263,INT009,available_room_types,Room Types,English,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0264,INT009,available_room_types,Room Types,English,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0265,INT009,available_room_types,Room Types,Arabic,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0266,INT009,available_room_types,Room Types,Arabic,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0267,INT009,available_room_types,Room Types,Arabic,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0268,INT009,available_room_types,Room Types,Arabic,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0269,INT009,available_room_types,Room Types,Arabic,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0270,INT009,available_room_types,Room Types,Arabic,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0271,INT009,available_room_types,Room Types,Arabic,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0272,INT009,available_room_types,Room Types,Arabic,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0273,INT009,available_room_types,Room Types,French,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0274,INT009,available_room_types,Room Types,French,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0275,INT009,available_room_types,Room Types,French,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0276,INT009,available_room_types,Room Types,French,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0277,INT009,available_room_types,Room Types,French,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0278,INT009,available_room_types,Room Types,French,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0279,INT009,available_room_types,Room Types,French,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0280,INT009,available_room_types,Room Types,French,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0281,INT009,available_room_types,Room Types,Russian,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0282,INT009,available_room_types,Room Types,Russian,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0283,INT009,available_room_types,Room Types,Russian,Direct,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0284,INT009,available_room_types,Room Types,Russian,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0285,INT009,available_room_types,Room Types,Russian,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0286,INT009,available_room_types,Room Types,Russian,Paraphrased,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0287,INT009,available_room_types,Room Types,Russian,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0288,INT009,available_room_types,Room Types,Russian,Scenario,Easy,,,"Nile Pearl Hotel offers Standard, Deluxe, Superior, Family, and Executive rooms.",room_types.txt
FAQ0289,INT010,room_capacity,Room Policies,English,Direct,Easy,,,"Room capacity depends on the room type. Standard and Deluxe rooms accommodate up to 2 guests, Superior rooms up to 3 guests, and Family rooms up to 4 guests. Executive Room capacity is not specified.",room_policies.txt
FAQ0290,INT010,room_capacity,Room Policies,English,Direct,Easy,,,"Room capacity depends on the room type. Standard and Deluxe rooms accommodate up to 2 guests, Superior rooms up to 3 guests, and Family rooms up to 4 guests. Executive Room capacity is not specified.",room_policies.txt
FAQ0291,INT010,room_capacity,Room Policies,English,Direct,Easy,,,"Room capacity depends on the room type. Standard and Deluxe rooms accommodate up to 2 guests, Superior rooms up to 3 guests, and Family rooms up to 4 guests. Executive Room capacity is not specified.",room_policies.txt
FAQ0292,INT010,room_capacity,Room Policies,English,Paraphrased,Easy,,,"Room capacity depends on the room type. Standard and Deluxe rooms accommodate up to 2 guests, Superior rooms up to 3 guests, and Family rooms up to 4 guests. Executive Room capacity is not specified.",room_policies.txt
FAQ0293,INT010,room_capacity,Room Policies,English,Paraphrased,Easy,,,"Room capacity depends on the room type. Standard and Deluxe rooms accommodate up to 2 guests, Superior rooms up to 3 guests, and Family rooms up to 4 guests. Executive Room capacity is not specified.",room_policies.txt
