faq_id,intent,language,question_type,question,status,ground_truth,category,source,source_type,metadata,difficulty,answer
FAQ0092,reception_availability,Russian,Paraphrased,"Если у меня возникнут вопросы в любое время суток, всегда ли я смогу обратиться к рецепции в Nile Pearl Hotel?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0093,reception_availability,Russian,Paraphrased,"Если я застану сотрудников рецепции в Nile Pearl Hotel в любое время суток, всегда ли они будут доступны для помощи?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0094,reception_availability,Russian,Paraphrased,"Если у меня возникнут вопросы в любое время суток, когда я буду жить в Nile Pearl Hotel, всегда ли я смогу обратиться к сотруднику рецепции?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0095,reception_availability,Russian,Scenario,"Если мне понадобится помощь в любое время суток, всегда ли я смогу обратиться к М__': Нетеллу в Nile Pearl Hotel?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0096,reception_availability,Russian,Scenario,"Если я застану кого-нибудь в рецепции Nile Pearl Hotel в час ночи, смогу ли я получить помощь?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0097,check_in_time,English,Direct,At what time does the standard guest check-in begin at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0098,check_in_time,English,Direct,What time does check-in normally begin at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0099,check_in_time,English,Direct,When can guests check in at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0100,check_in_time,English,Paraphrased,What time is check-in usually available at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0101,check_in_time,English,Paraphrased,Could you tell me the usual time guests are expected to arrive and complete check-in at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0102,check_in_time,English,Paraphrased,At what time can I normally check in at Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0103,check_in_time,English,Scenario,"After arriving at Nile Pearl Hotel, when is the standard time for checking in?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0104,check_in_time,English,Scenario,"As a guest arriving at Nile Pearl Hotel, what time can I normally check in?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0105,check_in_time,Arabic,Direct,عند الوصول إلى Nile Pearl Hotel، متى يُسمح للضيف ببدء إجراءات تسجيل الوصول؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0106,check_in_time,Arabic,Direct,في أي الوقت يمكنني استلام مفاتيح غرفتي في فندق Nile Pearl Hotel؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0107,check_in_time,Arabic,Direct,في أي وقت يمكن للنزلاء تسجيل الوصول إلى غرفهم في فندق Nile Pearl Hotel؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0108,check_in_time,Arabic,Paraphrased,متى يبدأ موعد تسجيل الوصول المعتاد للضيوف في فندق Nile Pearl Hotel؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0109,check_in_time,Arabic,Paraphrased,متى يمكنني تسجيل الوصول في فندق Nile Pearl Hotel؟,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0110,check_in_time,Arabic,Paraphrased,ما الموعد الرسمي لبدء إجراءات تسجيل الوصول في فندق Nile Pearl Hotel؟,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0111,check_in_time,Arabic,Scenario,هل يمكنني معرفة وقت تسجيل الوصول المعتاد في Nile Pearl Hotel؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0112,check_in_time,Arabic,Scenario,مرحباً، أنا مقيم في Nile Pearl Hotel وأتمنى معرفة موعد تسجيل الوصول المعتاد؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0113,check_in_time,French,Direct,Quelle est l'heure de début d'arrivée au Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0114,check_in_time,French,Direct,À quelle heure puis-je effectuer mon entrée au Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0115,check_in_time,French,Direct,Quelle est l'heure de réservation d'entrée pour le Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0116,check_in_time,French,Paraphrased,Quelle heure est le check-in standard à l'hôtel Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0117,check_in_time,French,Paraphrased,À quel moment l'enregistrement commence-t-il normalement au Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0118,check_in_time,French,Paraphrased,À quelle heure les clients peuvent-ils effectuer leur enregistrement au Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0119,check_in_time,French,Scenario,"Bonjour, j'aimerais réserver une chambre à l'hôtel Nile Pearl Hotel. À quelle heure puis-je faire le check-in?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0120,check_in_time,French,Scenario,"Bonjour, j'aimerais réserver une chambre au Nile Pearl Hotel. À quelle heure puis-je normalement effectuer mon enregistrement?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0121,check_in_time,Russian,Direct,Когда можно заселиться в Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0122,check_in_time,Russian,Direct,В какое время гости могут зарегистрироваться и заселиться в Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0123,check_in_time,Russian,Direct,В какое время начинается регистрация заезда в Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0124,check_in_time,Russian,Paraphrased,В какое время обычно можно заселиться в Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0125,check_in_time,Russian,Paraphrased,Когда стандартно можно заселиться в отель Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0126,check_in_time,Russian,Paraphrased,В какое время обычно доступна регистрация заезда в Nile Pearl Hotel?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0127,check_in_time,Russian,Scenario,"Здравствуйте, я планирую приехать в Nile Pearl Hotel. В какое время обычно можно заселиться?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0128,check_in_time,Russian,Scenario,"Если я приеду в Nile Pearl Hotel завтра вечером, во сколько обычно можно заселиться?",gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0129,check_out_time,English,Direct,At what time must guests normally complete check-out at Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0130,check_out_time,English,Direct,By what time must guests leave the room at Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0131,check_out_time,English,Direct,What is the hotel's regular departure time for guests at Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0132,check_out_time,English,Paraphrased,What is the latest time I can check out at Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0133,check_out_time,English,Paraphrased,What is the designated time by which I need to check out by at Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0134,check_out_time,English,Paraphrased,When is the latest standard time for completing the check-out process?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0135,check_out_time,English,Scenario,What is the usual deadline for guests to leave their rooms?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0136,check_out_time,English,Scenario,By what time should I leave my room when checking out of Nile Pearl Hotel?,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0137,check_out_time,Arabic,Direct,متى يجب على النزيل إتمام إجراءات تسجيل الخروج من Nile Pearl Hotel؟,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0138,check_out_time,Arabic,Direct,إلى أي وقت يجب أن أغادر الغرفة عند تسجيل الخروج من Nile Pearl Hotel؟,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
FAQ0139,check_out_time,Arabic,Direct,متى يجب على الضيوف إتمام تسجيل الخروج المعتاد من فندق Nile Pearl Hotel؟,gold,Standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-out time is 12:00 PM.
