booking_id,customer_id,room_id,room_type_id,check_in,check_out,nights,adults,children,booking_status,booking_channel,price_per_night,total_amount
B000252,C001214,R123,RT002,2026-09-25,2026-09-27,2,1,0,Confirmed,Phone,3124.2,6248.4
B000253,C000036,R136,RT002,2025-10-01,2025-10-05,4,2,0,Completed,Website,2486.35,9945.4
B000254,C000280,R112,RT001,2026-07-15,2026-07-22,7,1,0,Completed,Booking Platform,2106.97,14748.79
B000255,C002253,R171,RT003,2026-06-19,2026-07-02,13,2,0,Completed,Website,3482.71,45275.23
B000256,C004457,R199,RT004,2025-11-03,2025-11-14,11,3,0,Completed,Website,4546.41,50010.51
B000257,C003689,R122,RT002,2026-08-11,2026-08-21,10,2,0,Confirmed,Booking Platform,2767.09,27670.9
B000258,C004881,R214,RT004,2026-04-04,2026-04-14,10,3,2,Completed,Phone,4162.19,41621.9
B000259,C007713,R127,RT002,2027-07-28,2027-08-10,13,1,0,Confirmed,Travel Agent,3075.75,39984.75
B000260,C009084,R222,RT005,2027-03-23,2027-04-01,9,1,0,Completed,Booking Platform,4953.51,44581.59
B000261,C005218,R232,RT005,2025-09-30,2025-10-02,2,1,0,Confirmed,Booking Platform,5163.64,10327.28
B000262,C007596,R104,RT001,2026-01-30,2026-02-09,10,1,1,Cancelled,Booking Platform,2321.1,23211.0
B000263,C002654,R183,RT003,2027-01-19,2027-02-01,13,1,0,Cancelled,Phone,3014.77,39192.01
B000264,C003767,R163,RT003,2027-07-16,2027-07-30,14,1,0,Confirmed,Booking Platform,3328.84,46603.76
B000265,C009312,R240,RT006,2027-06-26,2027-07-09,13,4,0,Confirmed,Website,8126.29,105641.77
B000266,C006988,R186,RT004,2027-07-07,2027-07-12,5,3,0,Completed,Website,4420.21,22101.05
B000267,C003823,R194,RT004,2026-02-24,2026-02-25,1,2,0,Confirmed,Phone,3813.11,3813.11
B000268,C006870,R203,RT004,2027-03-05,2027-03-07,2,2,0,Confirmed,Booking Platform,3702.43,7404.86
B000269,C002042,R221,RT005,2025-12-08,2025-12-22,14,1,0,Confirmed,Booking Platform,5094.22,71319.08
B000270,C004113,R143,RT002,2027-08-14,2027-08-26,12,1,0,Confirmed,Mobile App,2398.56,28782.72
B000271,C001044,R190,RT004,2027-02-16,2027-02-28,12,2,0,Completed,Phone,4505.36,54064.32
B000272,C007982,R216,RT005,2026-11-13,2026-11-20,7,4,0,Completed,Mobile App,4485.7,31399.9
B000273,C007452,R162,RT003,2026-05-01,2026-05-09,8,2,0,Confirmed,Website,3449.43,27595.44
B000274,C004500,R147,RT002,2025-09-17,2025-09-25,8,2,0,Cancelled,Booking Platform,2299.15,18393.2
B000275,C007309,R104,RT001,2027-06-23,2027-06-29,6,1,0,Confirmed,Mobile App,1969.04,11814.24
B000276,C005760,R171,RT003,2026-08-07,2026-08-21,14,2,0,Cancelled,Website,2389.02,33446.28
B000277,C002734,R245,RT006,2026-09-15,2026-09-25,10,1,0,Confirmed,Mobile App,6905.13,69051.3
B000278,C009118,R201,RT004,2026-08-21,2026-08-26,5,3,0,Confirmed,Website,3992.13,19960.65
B000279,C002662,R185,RT003,2027-07-08,2027-07-22,14,1,0,Confirmed,Mobile App,3093.38,43307.32
B000280,C001373,R138,RT002,2025-10-02,2025-10-09,7,2,0,Confirmed,Booking Platform,2289.83,16028.81
B000281,C008950,R156,RT003,2026-07-04,2026-07-06,2,1,2,Completed,Website,2621.96,5243.92
B000282,C003998,R161,RT003,2026-03-21,2026-04-02,12,1,0,Completed,Booking Platform,2770.12,33241.44
B000283,C002084,R162,RT003,2025-12-08,2025-12-18,10,2,0,Completed,Booking Platform,3392.72,33927.2
B000284,C005537,R107,RT001,2026-02-27,2026-03-10,11,1,0,Confirmed,Booking Platform,2210.04,24310.44
B000285,C000039,R126,RT002,2026-10-18,2026-10-30,12,1,0,Confirmed,Phone,2530.77,30369.24
B000286,C001508,R203,RT004,2026-06-22,2026-06-23,1,3,2,Completed,Website,3632.74,3632.74
B000287,C005388,R215,RT004,2026-01-23,2026-01-28,5,1,1,Cancelled,Travel Agent,3440.24,17201.2
B000288,C003263,R223,RT005,2026-08-26,2026-08-31,5,1,2,Confirmed,Booking Platform,4157.44,20787.2
B000289,C003608,R156,RT003,2026-09-07,2026-09-21,14,2,0,Cancelled,Booking Platform,3435.38,48095.32
B000290,C002068,R159,RT003,2025-10-25,2025-10-26,1,1,0,Confirmed,Booking Platform,2325.32,2325.32
B000291,C007012,R142,RT002,2026-04-13,2026-04-18,5,1,0,Cancelled,Website,2352.81,11764.05
B000292,C000225,R179,RT003,2026-05-27,2026-05-31,4,1,1,Confirmed,Phone,2448.65,9794.6
B000293,C003024,R125,RT002,2025-09-09,2025-09-14,5,1,0,Completed,Booking Platform,2868.83,14344.15
B000294,C000128,R189,RT004,2026-10-29,2026-11-05,7,2,1,Confirmed,Phone,3716.74,26017.18
B000295,C002843,R243,RT006,2026-08-03,2026-08-07,4,2,0,Confirmed,Website,5967.35,23869.4
B000296,C008911,R227,RT005,2026-05-07,2026-05-14,7,4,0,Confirmed,Mobile App,5635.62,39449.34
B000297,C009825,R143,RT002,2027-06-08,2027-06-11,3,1,0,No-show,Booking Platform,2399.85,7199.55
B000298,C006069,R229,RT005,2026-10-13,2026-10-23,10,4,0,Confirmed,Travel Agent,4635.65,46356.5
B000299,C000481,R152,RT002,2026-06-18,2026-06-22,4,2,0,Completed,Booking Platform,3191.11,12764.44
B000300,C005892,R119,RT001,2026-12-24,2027-01-01,8,1,1,Completed,Website,2125.61,17004.88
B000301,C005820,R106,RT001,2025-09-09,2025-09-13,4,1,0,Completed,Mobile App,1541.75,6167.0
B000302,C000605,R247,RT006,2027-05-30,2027-06-08,9,3,0,Completed,Booking Platform,7006.9,63062.1
B000303,C003767,R235,RT005,2026-11-23,2026-12-02,9,1,0,Cancelled,Phone,4740.82,42667.38
B000304,C004347,R197,RT004,2026-09-06,2026-09-19,13,1,0,Completed,Mobile App,4777.72,62110.36
B000305,C008766,R225,RT005,2025-10-05,2025-10-09,4,2,1,Cancelled,Mobile App,5197.28,20789.12
B000306,C005572,R218,RT005,2025-10-02,2025-10-16,14,1,0,Completed,Mobile App,4390.69,61469.66
B000307,C000260,R181,RT003,2027-03-26,2027-04-04,9,1,0,Confirmed,Booking Platform,3184.19,28657.71
B000308,C007070,R184,RT003,2027-01-16,2027-01-22,6,2,1,Completed,Booking Platform,3356.16,20136.96
B000309,C001755,R183,RT003,2026-02-27,2026-03-01,2,2,1,Completed,Mobile App,3489.19,6978.38
B000310,C001314,R231,RT005,2027-05-16,2027-05-21,5,4,0,Completed,Website,4538.1,22690.5
B000311,C000013,R219,RT005,2026-11-12,2026-11-17,5,3,0,Completed,Website,4868.59,24342.95
B000312,C001903,R240,RT006,2026-09-02,2026-09-12,10,2,0,Completed,Website,6415.38,64153.8
B000313,C001047,R130,RT002,2026-03-11,2026-03-14,3,1,0,Confirmed,Mobile App,3166.69,9500.07
B000314,C005608,R169,RT003,2026-01-25,2026-01-30,5,1,0,Completed,Booking Platform,2488.1,12440.5
B000315,C001616,R163,RT003,2027-02-20,2027-03-02,10,1,0,Confirmed,Website,2827.81,28278.1
B000316,C001495,R120,RT001,2027-01-24,2027-02-07,14,1,0,Confirmed,Website,2020.57,28287.98
B000317,C002198,R248,RT006,2025-12-25,2025-12-31,6,3,2,Cancelled,Mobile App,8007.23,48043.38
B000318,C005447,R201,RT004,2026-01-29,2026-01-30,1,3,1,Completed,Booking Platform,4151.41,4151.41
B000319,C002306,R204,RT004,2027-04-20,2027-04-26,6,1,0,Confirmed,Phone,4221.03,25326.18
B000320,C007779,R109,RT001,2026-12-31,2027-01-08,8,1,2,Confirmed,Website,1874.45,14995.6
B000321,C000990,R150,RT002,2026-03-04,2026-03-10,6,2,2,Completed,Travel Agent,2189.69,13138.14
B000322,C005292,R124,RT002,2027-07-16,2027-07-24,8,1,0,Cancelled,Phone,2707.31,21658.48
B000323,C004468,R173,RT003,2027-07-08,2027-07-17,9,2,0,Confirmed,Website,3471.12,31240.08
B000324,C009528,R222,RT005,2025-12-13,2025-12-23,10,1,0,Confirmed,Booking Platform,5819.19,58191.9
B000325,C001139,R110,RT001,2026-06-19,2026-06-21,2,1,0,Completed,Booking Platform,2259.92,4519.84
B000326,C004247,R225,RT005,2026-03-16,2026-03-21,5,1,0,Cancelled,Website,5190.05,25950.25
B000327,C001506,R244,RT006,2026-02-09,2026-02-11,2,2,0,Confirmed,Booking Platform,8072.67,16145.34
B000328,C002216,R151,RT002,2027-06-06,2027-06-20,14,2,1,Confirmed,Booking Platform,2350.54,32907.56
B000329,C006078,R182,RT003,2026-08-23,2026-08-27,4,2,0,Completed,Booking Platform,2330.83,9323.32
B000330,C004089,R154,RT002,2026-01-22,2026-01-28,6,2,0,Confirmed,Booking Platform,2691.89,16151.34
B000331,C004864,R243,RT006,2027-04-19,2027-04-22,3,3,1,Completed,Mobile App,7220.0,21660.0
B000332,C009870,R142,RT002,2027-06-06,2027-06-13,7,2,0,Completed,Mobile App,2536.21,17753.47
B000333,C007884,R210,RT004,2026-12-15,2026-12-19,4,3,0,Completed,Phone,4722.04,18888.16
B000334,C003573,R130,RT002,2026-05-29,2026-06-05,7,1,2,Confirmed,Travel Agent,2605.61,18239.27
B000335,C000750,R167,RT003,2026-02-25,2026-03-06,9,2,0,Completed,Website,3092.05,27828.45
B000336,C002793,R234,RT005,2025-11-20,2025-11-26,6,1,0,Completed,Phone,4037.19,24223.14
B000337,C009713,R180,RT003,2027-02-06,2027-02-15,9,2,1,Completed,Website,3303.0,29727.0
B000338,C001804,R103,RT001,2026-10-27,2026-11-07,11,1,1,Confirmed,Booking Platform,2152.19,23674.09
B000339,C000728,R167,RT003,2026-11-29,2026-12-03,4,2,1,Confirmed,Phone,3432.58,13730.32
B000340,C007175,R215,RT004,2026-02-10,2026-02-16,6,2,0,Confirmed,Booking Platform,3317.91,19907.46
B000341,C005096,R166,RT003,2027-04-02,2027-04-07,5,2,0,Cancelled,Website,3372.21,16861.05
B000342,C007544,R152,RT002,2026-02-03,2026-02-15,12,2,0,Completed,Phone,2195.08,26340.96
B000343,C004525,R220,RT005,2026-07-25,2026-08-04,10,4,2,Confirmed,Booking Platform,3858.44,38584.4
B000344,C009551,R222,RT005,2025-08-27,2025-09-09,13,3,2,Confirmed,Travel Agent,4098.49,53280.37
B000345,C004268,R196,RT004,2026-06-24,2026-07-04,10,3,0,No-show,Website,3772.31,37723.1
B000346,C002036,R156,RT003,2026-05-05,2026-05-17,12,1,0,Completed,Mobile App,2859.29,34311.48
B000347,C001406,R215,RT004,2026-08-14,2026-08-19,5,2,0,Completed,Mobile App,4218.61,21093.05
B000348,C002629,R193,RT004,2027-04-12,2027-04-17,5,3,1,Completed,Mobile App,3397.26,16986.3
B000349,C007975,R175,RT003,2027-01-15,2027-01-29,14,1,0,Cancelled,Mobile App,3314.79,46407.06
B000350,C006140,R148,RT002,2026-09-08,2026-09-09,1,2,0,Completed,Website,2572.27,2572.27
B000351,C001503,R198,RT004,2025-10-08,2025-10-19,11,2,0,Cancelled,Booking Platform,3389.96,37289.56
B000352,C000622,R134,RT002,2026-11-07,2026-11-08,1,1,0,Confirmed,Mobile App,2677.83,2677.83
B000353,C009467,R108,RT001,2026-06-12,2026-06-21,9,1,0,No-show,Phone,1938.92,17450.28
B000354,C008665,R192,RT004,2027-06-06,2027-06-19,13,1,0,Confirmed,Website,4155.71,54024.23
B000355,C009021,R188,RT004,2025-12-28,2025-12-31,3,3,0,Confirmed,Phone,4359.49,13078.47
B000356,C009675,R118,RT001,2027-08-12,2027-08-14,2,1,0,Completed,Website,1548.1,3096.2
B000357,C007581,R224,RT005,2025-11-07,2025-11-15,8,1,0,Confirmed,Phone,5809.76,46478.08
B000358,C005790,R110,RT001,2026-10-30,2026-11-03,4,1,2,Completed,Travel Agent,2278.11,9112.44
B000359,C009834,R212,RT004,2027-05-27,2027-05-31,4,1,0,Confirmed,Phone,4688.89,18755.56
B000360,C001897,R192,RT004,2025-09-02,2025-09-12,10,3,1,Confirmed,Website,4788.67,47886.7
B000361,C002861,R208,RT004,2026-01-16,2026-01-17,1,3,0,Confirmed,Mobile App,4273.66,4273.66
B000362,C003044,R179,RT003,2027-03-08,2027-03-15,7,2,0,Completed,Booking Platform,2764.9,19354.3
B000363,C006644,R204,RT004,2026-05-20,2026-05-21,1,1,1,Completed,Website,3917.43,3917.43
B000364,C004367,R239,RT006,2025-12-17,2025-12-18,1,2,0,Confirmed,Website,7814.64,7814.64
B000365,C002939,R168,RT003,2025-10-07,2025-10-20,13,2,0,No-show,Website,3509.32,45621.16
B000366,C002407,R144,RT002,2026-04-03,2026-04-07,4,1,1,Confirmed,Travel Agent,3090.96,12363.84
B000367,C005345,R238,RT006,2026-01-30,2026-02-11,12,1,0,Confirmed,Mobile App,6303.73,75644.76
B000368,C005826,R225,RT005,2026-07-03,2026-07-12,9,4,2,Confirmed,Phone,5083.79,45754.11
B000369,C005380,R115,RT001,2027-01-27,2027-02-07,11,1,0,Confirmed,Website,1897.25,20869.75
B000370,C005891,R195,RT004,2026-06-13,2026-06-16,3,3,1,Confirmed,Booking Platform,4858.96,14576.88
B000371,C007968,R175,RT003,2026-11-17,2026-12-01,14,2,1,Confirmed,Mobile App,2663.37,37287.18
B000372,C007838,R227,RT005,2027-04-17,2027-04-20,3,2,2,Completed,Website,5744.11,17232.33
B000373,C003456,R123,RT002,2025-10-20,2025-11-03,14,1,2,Completed,Travel Agent,2583.1,36163.4
B000374,C009059,R167,RT003,2026-10-03,2026-10-17,14,2,1,Completed,Phone,3475.18,48652.52
B000375,C009955,R218,RT005,2027-03-31,2027-04-05,5,1,1,Completed,Booking Platform,5324.48,26622.4
B000376,C006543,R236,RT006,2026-06-12,2026-06-22,10,4,0,Confirmed,Mobile App,6155.04,61550.4
B000377,C004885,R130,RT002,2026-05-03,2026-05-05,2,1,2,Confirmed,Booking Platform,3167.27,6334.54
B000378,C009139,R150,RT002,2026-10-19,2026-10-27,8,1,1,Completed,Booking Platform,2531.35,20250.8
B000379,C008435,R122,RT002,2025-10-22,2025-10-29,7,2,1,Confirmed,Mobile App,2264.05,15848.35
B000380,C007075,R218,RT005,2027-06-28,2027-07-07,9,3,2,No-show,Booking Platform,4208.03,37872.27
B000381,C006860,R240,RT006,2027-06-13,2027-06-24,11,3,0,Confirmed,Travel Agent,7556.29,83119.19
B000382,C000080,R138,RT002,2026-02-03,2026-02-08,5,2,0,Confirmed,Website,2728.87,13644.35
B000383,C007093,R187,RT004,2026-11-16,2026-11-29,13,3,0,Confirmed,Website,3892.77,50606.01
B000384,C000676,R186,RT004,2026-08-05,2026-08-06,1,2,0,Confirmed,Mobile App,3438.99,3438.99
B000385,C000199,R125,RT002,2026-04-05,2026-04-11,6,2,0,Confirmed,Travel Agent,2919.4,17516.4
B000386,C003331,R205,RT004,2026-10-27,2026-11-08,12,1,1,Confirmed,Booking Platform,4358.08,52296.96
B000387,C000736,R201,RT004,2026-12-18,2026-12-30,12,1,0,Completed,Booking Platform,4871.8,58461.6
B000388,C008528,R210,RT004,2026-05-02,2026-05-07,5,1,1,Cancelled,Phone,3889.9,19449.5
B000389,C005138,R246,RT006,2027-03-28,2027-04-06,9,2,0,Confirmed,Website,5730.09,51570.81
B000390,C002127,R207,RT004,2027-04-24,2027-04-28,4,3,1,Completed,Booking Platform,4769.62,19078.48
B000391,C004698,R192,RT004,2025-11-24,2025-11-29,5,3,1,Cancelled,Phone,3968.56,19842.8
B000392,C003726,R215,RT004,2027-02-25,2027-03-01,4,2,2,Cancelled,Travel Agent,4401.57,17606.28
B000393,C004137,R174,RT003,2025-10-23,2025-10-31,8,2,0,Confirmed,Booking Platform,2432.59,19460.72
B000394,C009050,R230,RT005,2027-07-18,2027-07-21,3,2,0,Completed,Mobile App,4738.92,14216.76
B000395,C005671,R166,RT003,2026-11-13,2026-11-16,3,1,1,No-show,Mobile App,2316.79,6950.37
B000396,C009583,R192,RT004,2026-08-11,2026-08-23,12,1,0,Confirmed,Booking Platform,3615.31,43383.72
B000397,C002902,R242,RT006,2026-01-16,2026-01-26,10,4,0,Confirmed,Booking Platform,5879.55,58795.5
B000398,C002478,R148,RT002,2025-12-12,2025-12-18,6,1,1,Confirmed,Booking Platform,3148.41,18890.46
B000399,C002498,R130,RT002,2027-04-05,2027-04-07,2,1,2,Completed,Booking Platform,2634.97,5269.94
B000400,C008630,R232,RT005,2026-06-12,2026-06-14,2,2,0,Cancelled,Phone,4274.07,8548.14
B000401,C003972,R102,RT001,2027-01-29,2027-01-31,2,1,0,Confirmed,Booking Platform,2109.55,4219.1
B000402,C006644,R211,RT004,2026-04-26,2026-04-28,2,3,0,Completed,Website,4400.87,8801.74
B000403,C004337,R158,RT003,2027-07-01,2027-07-15,14,2,1,Cancelled,Mobile App,3248.84,45483.76
B000404,C007842,R195,RT004,2025-12-22,2025-12-26,4,2,0,Completed,Booking Platform,4209.72,16838.88
B000405,C002906,R142,RT002,2027-04-07,2027-04-10,3,1,0,Cancelled,Mobile App,2899.59,8698.77
B000406,C000740,R133,RT002,2027-06-17,2027-06-20,3,1,0,Confirmed,Website,2893.74,8681.22
B000407,C002191,R128,RT002,2026-09-29,2026-10-05,6,2,0,Confirmed,Website,2941.11,17646.66
B000408,C008505,R181,RT003,2026-11-22,2026-11-28,6,1,2,Completed,Mobile App,3264.23,19585.38
B000409,C002442,R208,RT004,2027-07-22,2027-07-23,1,3,0,Cancelled,Booking Platform,4735.45,4735.45
B000410,C002636,R236,RT006,2026-02-11,2026-02-17,6,2,0,Completed,Mobile App,7454.46,44726.76
B000411,C009956,R132,RT002,2027-05-28,2027-06-01,4,2,0,No-show,Website,3225.31,12901.24
B000412,C003797,R168,RT003,2027-05-09,2027-05-16,7,1,1,Confirmed,Booking Platform,3339.55,23376.85
B000413,C003002,R191,RT004,2025-10-19,2025-11-02,14,1,0,Confirmed,Booking Platform,4896.4,68549.6
B000414,C006693,R195,RT004,2027-03-17,2027-03-18,1,3,0,Confirmed,Booking Platform,3622.37,3622.37
B000415,C008041,R202,RT004,2025-11-08,2025-11-12,4,2,0,Completed,Phone,3713.73,14854.92
B000416,C008616,R181,RT003,2026-02-05,2026-02-14,9,1,2,Confirmed,Booking Platform,3183.98,28655.82
B000417,C004673,R102,RT001,2026-02-14,2026-02-17,3,1,1,Confirmed,Booking Platform,1927.71,5783.13
B000418,C006555,R103,RT001,2025-12-03,2025-12-08,5,1,0,Completed,Travel Agent,2055.73,10278.65
B000419,C003724,R141,RT002,2027-05-19,2027-05-30,11,1,0,Completed,Booking Platform,2902.43,31926.73
B000420,C009200,R215,RT004,2026-07-28,2026-08-10,13,3,1,Confirmed,Phone,4346.36,56502.68
B000421,C004275,R241,RT006,2026-01-24,2026-02-03,10,2,0,Confirmed,Website,7274.4,72744.0
B000422,C001273,R210,RT004,2026-11-11,2026-11-22,11,3,0,Cancelled,Website,4558.06,50138.66
B000423,C007884,R108,RT001,2026-11-16,2026-11-17,1,1,0,No-show,Website,2288.68,2288.68
B000424,C004040,R198,RT004,2025-11-07,2025-11-17,10,2,0,Completed,Mobile App,3699.41,36994.1
B000425,C005824,R198,RT004,2026-02-03,2026-02-16,13,2,0,Confirmed,Website,4303.4,55944.2
B000426,C002947,R233,RT005,2025-10-20,2025-10-30,10,3,0,Cancelled,Mobile App,5144.84,51448.4
B000427,C007649,R149,RT002,2025-10-30,2025-11-12,13,1,1,Cancelled,Travel Agent,2869.18,37299.34
B000428,C009645,R121,RT002,2026-07-19,2026-07-31,12,1,1,Confirmed,Mobile App,2961.13,35533.56
B000429,C005486,R142,RT002,2026-05-26,2026-06-05,10,1,1,No-show,Website,2500.39,25003.9
B000430,C006798,R218,RT005,2025-12-19,2025-12-27,8,3,1,Completed,Website,4596.77,36774.16
B000431,C000870,R194,RT004,2027-03-12,2027-03-23,11,1,2,Confirmed,Phone,3393.26,37325.86
B000432,C007692,R175,RT003,2025-08-18,2025-08-25,7,1,0,Cancelled,Booking Platform,2922.98,20460.86
B000433,C009142,R113,RT001,2025-11-20,2025-12-03,13,1,0,Confirmed,Booking Platform,1552.53,20182.89
B000434,C004808,R224,RT005,2025-09-14,2025-09-27,13,1,0,Completed,Mobile App,5760.41,74885.33
B000435,C000208,R103,RT001,2026-12-15,2026-12-16,1,1,0,Completed,Booking Platform,1657.99,1657.99
B000436,C000537,R133,RT002,2026-02-05,2026-02-15,10,1,0,Confirmed,Website,2680.36,26803.6
B000437,C002402,R214,RT004,2027-08-07,2027-08-16,9,1,0,Completed,Website,4421.67,39795.03
B000438,C002151,R244,RT006,2026-07-29,2026-08-09,11,4,0,Completed,Phone,5926.64,65193.04
B000439,C006004,R215,RT004,2027-06-27,2027-06-29,2,2,0,Confirmed,Phone,3760.12,7520.24
B000440,C005217,R109,RT001,2025-11-08,2025-11-18,10,1,0,No-show,Website,1568.05,15680.5
B000441,C007837,R138,RT002,2025-10-04,2025-10-05,1,2,1,Confirmed,Website,2200.8,2200.8
B000442,C002370,R101,RT001,2025-09-24,2025-09-28,4,1,2,Completed,Phone,1890.77,7563.08
B000443,C006646,R243,RT006,2026-08-03,2026-08-15,12,3,0,Confirmed,Travel Agent,6991.59,83899.08
B000444,C008731,R218,RT005,2027-04-19,2027-04-29,10,3,0,Completed,Website,3926.52,39265.2
B000445,C003321,R236,RT006,2025-09-21,2025-10-05,14,1,1,Completed,Website,7977.69,111687.66
B000446,C002612,R117,RT001,2026-06-04,2026-06-12,8,1,0,Confirmed,Phone,1589.86,12718.88
B000447,C001823,R207,RT004,2026-07-10,2026-07-18,8,1,0,Confirmed,Phone,4590.72,36725.76
B000448,C007301,R228,RT005,2026-11-11,2026-11-22,11,1,0,Confirmed,Website,4495.35,49448.85
B000449,C005647,R239,RT006,2026-10-22,2026-11-03,12,1,2,Completed,Phone,7968.77,95625.24
B000450,C003112,R112,RT001,2026-02-12,2026-02-13,1,1,0,Confirmed,Website,1548.79,1548.79
B000451,C009940,R250,RT006,2025-09-23,2025-10-07,14,2,0,Cancelled,Phone,8153.68,114151.52
B000452,C008119,R156,RT003,2027-01-09,2027-01-21,12,1,0,Completed,Website,3283.15,39397.8
B000453,C001992,R198,RT004,2026-12-01,2026-12-15,14,1,0,Confirmed,Booking Platform,3288.67,46041.38
B000454,C004716,R174,RT003,2026-03-31,2026-04-06,6,2,1,Confirmed,Booking Platform,2371.32,14227.92
B000455,C009419,R179,RT003,2027-04-13,2027-04-18,5,2,0,Completed,Booking Platform,2321.22,11606.1
B000456,C001525,R122,RT002,2027-02-17,2027-02-23,6,2,0,Confirmed,Website,2162.39,12974.34
B000457,C008051,R238,RT006,2027-01-19,2027-02-01,13,1,1,Completed,Booking Platform,7600.93,98812.09
B000458,C005710,R192,RT004,2025-08-30,2025-09-06,7,3,0,Cancelled,Mobile App,4167.15,29170.05
B000459,C007715,R170,RT003,2026-12-20,2027-01-01,12,1,2,Confirmed,Phone,3423.76,41085.12
B000460,C001605,R127,RT002,2027-03-04,2027-03-05,1,2,0,Completed,Booking Platform,2916.12,2916.12
B000461,C008701,R184,RT003,2025-12-16,2025-12-19,3,1,1,Completed,Booking Platform,2898.09,8694.27
B000462,C001158,R116,RT001,2026-12-17,2026-12-20,3,1,0,No-show,Booking Platform,2013.92,6041.76
B000463,C004220,R225,RT005,2026-07-23,2026-07-29,6,3,1,Confirmed,Booking Platform,5486.44,32918.64
B000464,C003378,R221,RT005,2026-06-25,2026-06-28,3,1,1,Confirmed,Website,5113.32,15339.96
B000465,C001398,R193,RT004,2027-01-22,2027-02-04,13,3,1,Confirmed,Website,3588.52,46650.76
B000466,C001151,R200,RT004,2026-11-22,2026-11-26,4,1,0,Confirmed,Travel Agent,4514.32,18057.28
B000467,C002285,R214,RT004,2027-01-27,2027-01-30,3,1,2,Confirmed,Booking Platform,4415.29,13245.87
B000468,C009009,R175,RT003,2026-08-27,2026-09-06,10,2,0,Completed,Website,2981.55,29815.5
B000469,C004548,R143,RT002,2026-11-20,2026-11-24,4,2,1,Confirmed,Phone,2563.35,10253.4
B000470,C009699,R138,RT002,2027-03-18,2027-03-31,13,1,0,Cancelled,Booking Platform,2677.57,34808.41
B000471,C000562,R206,RT004,2026-05-27,2026-05-28,1,2,1,Confirmed,Website,3913.11,3913.11
B000472,C007027,R214,RT004,2027-03-30,2027-04-10,11,3,0,Completed,Phone,4633.95,50973.45
B000473,C008792,R179,RT003,2027-03-25,2027-04-07,13,1,0,Confirmed,Mobile App,2631.78,34213.14
B000474,C008758,R248,RT006,2026-11-16,2026-11-27,11,2,0,Completed,Phone,7739.36,85132.96
B000475,C001322,R231,RT005,2026-10-18,2026-10-30,12,2,1,Confirmed,Booking Platform,4237.61,50851.32
B000476,C005965,R149,RT002,2027-03-10,2027-03-21,11,2,0,Completed,Booking Platform,2986.09,32846.99
B000477,C000454,R201,RT004,2025-12-12,2025-12-25,13,3,2,Confirmed,Travel Agent,4361.14,56694.82
B000478,C008495,R124,RT002,2026-09-28,2026-10-11,13,2,2,Completed,Website,2246.76,29207.88
B000479,C005303,R151,RT002,2025-12-18,2025-12-28,10,2,1,Confirmed,Booking Platform,2816.81,28168.1
B000480,C009447,R105,RT001,2025-10-29,2025-11-06,8,1,0,Cancelled,Website,1728.29,13826.32
B000481,C005194,R188,RT004,2027-04-18,2027-04-29,11,2,0,Confirmed,Website,3641.05,40051.55
B000482,C000988,R177,RT003,2027-06-13,2027-06-19,6,2,0,Completed,Website,3380.2,20281.2
B000483,C003721,R247,RT006,2026-06-13,2026-06-15,2,3,0,Confirmed,Website,7232.36,14464.72
B000484,C004939,R249,RT006,2026-12-09,2026-12-23,14,1,2,Confirmed,Phone,8319.17,116468.38
