payment_id,booking_id,payment_method,amount_paid,payment_status,refund_amount,transaction_reference
P000255,B000255,Debit Card,45275.23,Paid,0.0,cf832316-05c1-477c-95c6-6c73aab098a7
P000256,B000256,Bank Transfer,50010.51,Paid,0.0,8c4d6eb3-134e-4bcd-86d7-0a14d9798f9d
P000257,B000257,Credit Card,27670.9,Paid,0.0,ce710eea-bed9-443a-af3d-eed9ac82bb83
P000258,B000258,Credit Card,41621.9,Paid,0.0,ca70f497-aa7d-43fa-b284-334de224d8fc
P000259,B000259,Credit Card,39984.75,Paid,0.0,1756b726-e037-4de9-829d-96d235970fad
P000260,B000260,Credit Card,0.0,Pending,0.0,83da7b47-ee84-49a7-8604-ecb906fdfae2
P000261,B000261,Debit Card,10327.28,Paid,0.0,f47c5cbc-bf56-4231-a9f8-5a8c618fee7f
P000262,B000262,Credit Card,23211.0,Paid,0.0,e28b4a29-72d2-416f-93a1-aa89b6ee008f
P000263,B000263,Digital Wallet,39192.01,Paid,0.0,534bf8b2-4f87-4ecf-b99f-00880d597605
P000264,B000264,Credit Card,46603.76,Paid,0.0,d5eb0664-1ffc-4ce8-bebb-872394f8e956
P000265,B000265,Digital Wallet,105641.77,Paid,0.0,76c7f122-be54-45bc-8213-a0d3c194c49c
P000266,B000266,Debit Card,22101.05,Paid,0.0,5bbe580c-482a-409e-85f3-79794c59bfc0
P000267,B000267,Debit Card,3813.11,Paid,0.0,a58a689f-2997-47f7-8e6e-a37c6e176979
P000268,B000268,Cash,0.0,Pending,0.0,4eaec871-7b6d-4baf-bd2d-f14916d3f516
P000269,B000269,Debit Card,71319.08,Paid,0.0,fbbf17a2-c3d1-4afb-a981-0b97d9017f9c
P000270,B000270,Credit Card,28782.72,Paid,0.0,68cb5651-5b68-4166-b83e-06160c4c16d4
P000271,B000271,Debit Card,54064.32,Paid,0.0,30c23784-1026-4282-9700-fe9619ec6035
P000272,B000272,Credit Card,0.0,Pending,0.0,2d91132d-4fa8-42ed-8e92-50c0fef420f1
P000273,B000273,Credit Card,0.0,Pending,0.0,8811d3a8-050f-47a2-8a8b-503b7c7bd870
P000274,B000274,Debit Card,18393.2,Paid,0.0,e5fd498d-cd1e-418e-bff9-ffd8968e1a9e
P000275,B000275,Digital Wallet,11814.24,Paid,0.0,d23880e8-d572-43c5-a05f-41acaa71b8c1
P000276,B000276,Credit Card,0.0,Failed,0.0,10a9ae45-ef0c-4ef6-8674-b0498edccedd
P000277,B000277,Credit Card,69051.3,Paid,0.0,ee0c563a-347d-4e7a-98dc-0c8811febf22
P000278,B000278,Credit Card,19960.65,Paid,0.0,eea5a517-58f8-4e2b-8ddf-4338ba1194c2
P000279,B000279,Credit Card,43307.32,Paid,0.0,adaaea6f-a78f-48bb-9b6a-b5dc3cafa718
P000280,B000280,Credit Card,16028.81,Paid,0.0,eb179776-70c7-4362-a76e-798de666ace6
P000281,B000281,Bank Transfer,5243.92,Refunded,5243.92,c477e5c5-29cb-46a8-b6fd-89e26779b1f8
P000282,B000282,Credit Card,33241.44,Paid,0.0,672ad169-afd5-4a32-b352-8f5e53a9dd11
P000283,B000283,Cash,33927.2,Paid,0.0,5467dd96-902a-48ab-8850-b34eadd527d0
P000284,B000284,Debit Card,24310.44,Paid,0.0,cb25fc4d-a327-4195-9c86-d822cb0d762a
P000285,B000285,Digital Wallet,30369.24,Paid,0.0,eca591b9-6cf7-415f-9dec-0d4017b239e7
P000286,B000286,Credit Card,3632.74,Paid,0.0,edd678e6-a022-461b-a4d0-87c8b02c193e
P000287,B000287,Cash,17201.2,Paid,0.0,ac93a6be-4108-43bc-b5d8-0cedda39973a
P000288,B000288,Credit Card,20787.2,Paid,0.0,687b4b97-b40c-471d-abef-17ba4d85d3f8
P000289,B000289,Credit Card,48095.32,Paid,0.0,de74b483-ff51-4613-ad0f-c1271828057a
P000290,B000290,Debit Card,2325.32,Paid,0.0,f465a1a7-9001-4c30-877b-568ddc0adc62
P000291,B000291,Cash,11764.05,Paid,0.0,bb36d8b7-d2a5-47fd-a310-91c1eaee675a
P000292,B000292,Debit Card,9794.6,Paid,0.0,997b87d7-5b2a-4935-94cd-3a229acfbc1f
P000293,B000293,Credit Card,14344.15,Paid,0.0,d3b7a75d-26ac-47a4-b1be-038cf40622b9
P000294,B000294,Digital Wallet,26017.18,Partially Refunded,14200.03,d7cd83cb-f277-4414-b720-ce1c06283955
P000295,B000295,Bank Transfer,0.0,Failed,0.0,393de251-46f8-4c77-84bc-b4f0034091f6
P000296,B000296,Credit Card,39449.34,Paid,0.0,c24486bf-3135-44e4-a9c9-94962a8dd7b4
P000297,B000297,Credit Card,7199.55,Paid,0.0,67183ae6-f39e-4c6b-8092-308eb060a12f
P000298,B000298,Digital Wallet,46356.5,Paid,0.0,132e7ac9-3771-4f8b-ac2a-7259050324c5
P000299,B000299,Credit Card,12764.44,Paid,0.0,a520160d-5f4b-4783-bb17-db450b16c402
P000300,B000300,Cash,17004.88,Paid,0.0,1b004b2c-af06-4009-901b-d861bf7cc774
P000301,B000301,Credit Card,6167.0,Paid,0.0,c60df79e-a21a-4fa9-9250-1c722e2dbc10
P000302,B000302,Debit Card,63062.1,Paid,0.0,06de54d2-8286-4601-8505-c971322d2793
P000303,B000303,Debit Card,42667.38,Refunded,42667.38,9b9697fc-59a1-4857-8a73-9781699e1e16
P000304,B000304,Debit Card,62110.36,Paid,0.0,e30c8b00-8c80-47ce-ae03-56e0c8deab6f
P000305,B000305,Debit Card,20789.12,Paid,0.0,d1128ea1-68d8-4395-87ea-cf2869fb5c56
P000306,B000306,Debit Card,61469.66,Paid,0.0,e3d8a57e-2bc6-4f87-8fce-5ca40c51d1f8
P000307,B000307,Debit Card,28657.71,Paid,0.0,514f3053-8295-4707-8068-54746b452059
P000308,B000308,Debit Card,20136.96,Paid,0.0,b5efcafb-72b4-4c70-8f8f-e5d77f2f055e
P000309,B000309,Credit Card,6978.38,Paid,0.0,fc8a9916-de22-44d8-a361-7000f8751ad2
P000310,B000310,Credit Card,22690.5,Paid,0.0,060e1657-9494-4eed-a511-20c4373caa73
P000311,B000311,Credit Card,24342.95,Paid,0.0,99398a54-657b-4b50-88e7-d2b222f624ac
P000312,B000312,Digital Wallet,64153.8,Paid,0.0,cc517f0b-8933-429e-bb58-73b30bb518ab
P000313,B000313,Bank Transfer,9500.07,Paid,0.0,a0072c01-ec74-491f-9ab6-6c1a317ede30
P000314,B000314,Credit Card,12440.5,Paid,0.0,219a65e9-4c48-4385-a3b3-cd3d65a46e4b
P000315,B000315,Digital Wallet,28278.1,Paid,0.0,41cdb44a-9dfb-4000-ab7a-797ab7c9c1df
P000316,B000316,Digital Wallet,28287.98,Refunded,28287.98,4b63cb6f-3365-410f-98cb-bb957e9c770c
P000317,B000317,Debit Card,48043.38,Paid,0.0,b8751cec-03e4-437f-bc0e-742b57c3fc0d
P000318,B000318,Debit Card,0.0,Pending,0.0,09396443-74aa-48f2-b18b-c2fe6c793f58
P000319,B000319,Bank Transfer,25326.18,Paid,0.0,eecfb5dc-c38e-4721-bd6e-13a7365bbb0c
P000320,B000320,Cash,14995.6,Paid,0.0,b5360080-678a-4d1a-942a-40e9435454f0
P000321,B000321,Debit Card,13138.14,Paid,0.0,c7b061be-01c6-4416-9e71-a38497bd715a
P000322,B000322,Credit Card,21658.48,Paid,0.0,0fa6b611-d397-4066-be46-3b0a78668230
P000323,B000323,Credit Card,31240.08,Paid,0.0,035e2b10-8392-4d16-bb51-b2ba897bb944
P000324,B000324,Debit Card,58191.9,Partially Refunded,33664.08,592f05b3-77b8-4f5a-8f9c-dbd70a9ab6e3
P000325,B000325,Credit Card,4519.84,Refunded,4519.84,d30f2e2d-d487-4e40-a45d-99b387243fc7
P000326,B000326,Credit Card,0.0,Failed,0.0,5a5ec177-7f15-45a4-b215-edd08cdf25dd
P000327,B000327,Cash,16145.34,Paid,0.0,026b7b5e-0cb3-414e-b00c-f64e9ecaa9a1
P000328,B000328,Credit Card,32907.56,Paid,0.0,9db4416f-e2dc-4f19-a331-4ffa9202e23b
P000329,B000329,Credit Card,9323.32,Paid,0.0,6266d5cd-28f7-4f92-9dbd-360d33866966
P000330,B000330,Credit Card,0.0,Pending,0.0,2fca430b-eb76-4f45-88af-e8a383af4a6a
P000331,B000331,Credit Card,21660.0,Paid,0.0,c8d064ce-4783-4466-89bf-215e09f8671b
P000332,B000332,Credit Card,0.0,Pending,0.0,d52b4cf5-1019-4902-9a76-dc0829ed71b0
P000333,B000333,Credit Card,18888.16,Paid,0.0,bedb413a-7045-4e91-992a-3db06dd8cdf0
P000334,B000334,Debit Card,18239.27,Paid,0.0,2c41d98a-9298-4caf-9115-4e5e3a40de9a
P000335,B000335,Cash,27828.45,Paid,0.0,26415a28-3468-499c-9a2f-9c63e107ad27
P000336,B000336,Digital Wallet,24223.14,Refunded,24223.14,0f1e9048-825d-4ab8-9d01-8de6e3a85305
P000337,B000337,Cash,29727.0,Paid,0.0,c224ae82-6f31-4ebc-9742-70531e17522a
P000338,B000338,Cash,23674.09,Paid,0.0,24f3a7cd-e66c-462f-9bcf-67c30cd0b9a4
P000339,B000339,Debit Card,13730.32,Paid,0.0,a2b708cc-23d9-4b24-8110-3d98cd702425
P000340,B000340,Debit Card,19907.46,Paid,0.0,691444a4-2a49-429b-a6f7-2497b2ae8aad
P000341,B000341,Credit Card,16861.05,Partially Refunded,4008.01,2ac2196c-4235-4bb3-af5d-f7a0d0e1e3a0
P000342,B000342,Debit Card,0.0,Pending,0.0,aff019ce-c325-4d0d-bba5-dcc137bb12a4
P000343,B000343,Credit Card,38584.4,Paid,0.0,7fa672e2-3218-491a-be29-f677252e2ec8
P000344,B000344,Credit Card,0.0,Pending,0.0,c074b09d-ca96-4c13-ae56-1a634746b0ef
P000345,B000345,Cash,37723.1,Refunded,37723.1,c95d0e41-f3af-4511-a8fd-9f4b1a8c694a
P000346,B000346,Credit Card,34311.48,Paid,0.0,a5681722-37e7-440b-a8c4-7ad2eeb3ffc3
P000347,B000347,Cash,21093.05,Paid,0.0,4f2b901f-8909-49c5-9eca-f6f9cf164bd0
P000348,B000348,Credit Card,16986.3,Refunded,16986.3,454a8b77-5be4-45d9-bd9a-d3f480d6a0c1
P000349,B000349,Credit Card,0.0,Pending,0.0,5cf80bfa-1faa-451a-a942-93e011a7860b
P000350,B000350,Cash,2572.27,Refunded,2572.27,e40810d3-5371-4616-97bd-1ef565538cdc
P000351,B000351,Credit Card,37289.56,Paid,0.0,8cb3b055-6f2d-463e-8d0c-a5a0eeee5429
P000352,B000352,Debit Card,2677.83,Paid,0.0,01a5934a-2efc-4564-87e4-ad0bdfcc7f76
P000353,B000353,Debit Card,17450.28,Partially Refunded,8402.62,33e56733-749c-454b-a845-ec54d4cd0b54
P000354,B000354,Bank Transfer,0.0,Pending,0.0,8c82007d-76ec-43cd-9404-995a5e81d8aa
P000355,B000355,Debit Card,13078.47,Refunded,13078.47,593e0efc-83d4-4360-941e-c78dac7e592e
P000356,B000356,Credit Card,3096.2,Partially Refunded,1436.31,434621da-e8b4-48e5-a06b-6b1217e5d69d
P000357,B000357,Credit Card,46478.08,Paid,0.0,92aef687-729d-4c2c-9be6-44800aaa1d4f
P000358,B000358,Credit Card,9112.44,Refunded,9112.44,8d9f1324-2d60-4181-92f6-c410f94d8aa5
P000359,B000359,Credit Card,0.0,Pending,0.0,002458d0-03b6-4f3e-b7d0-c45b8bd60b3e
P000360,B000360,Credit Card,47886.7,Paid,0.0,8816010c-fe2a-4e88-af05-4825defa3e8b
P000361,B000361,Cash,4273.66,Paid,0.0,b80caf0a-bfb3-4ef1-87d6-e192156da436
P000362,B000362,Debit Card,19354.3,Paid,0.0,d24b3775-86e9-4c0a-9ff4-ff9412d46b7d
P000363,B000363,Debit Card,3917.43,Refunded,3917.43,c41a576e-7f31-413a-9c42-e2cc2938a67d
P000364,B000364,Bank Transfer,7814.64,Paid,0.0,c2db2a6a-2159-4fd2-956e-33c627e9753c
P000365,B000365,Credit Card,45621.16,Paid,0.0,ef9ad2e2-1f33-457a-8346-b24fbf171dde
P000366,B000366,Credit Card,12363.84,Partially Refunded,5746.09,da289154-9965-4a8a-bb58-f07d9311a578
P000367,B000367,Cash,75644.76,Refunded,75644.76,7b50bf95-fd8e-4fd9-9e87-8bf113267303
P000368,B000368,Bank Transfer,45754.11,Paid,0.0,28c0f3f3-b071-4a6b-a246-2838fc07f1ba
P000369,B000369,Bank Transfer,0.0,Pending,0.0,6a0fbb0c-f0fa-4664-a941-f2ad1600b70a
P000370,B000370,Cash,14576.88,Paid,0.0,6c932c8c-37d8-499c-a6d9-d48ec3af958c
P000371,B000371,Debit Card,0.0,Pending,0.0,2dfcdd94-e1b3-4e3f-99b6-5e23eb1081c0
P000372,B000372,Credit Card,17232.33,Paid,0.0,43e6b820-e26b-4dac-996a-1095fbb1cb31
P000373,B000373,Credit Card,36163.4,Refunded,36163.4,17c9c9bc-b652-49c6-a431-89150e28cf41
P000374,B000374,Credit Card,0.0,Failed,0.0,e18a1950-3b23-416b-bb6e-1b98e9f5e96f
P000375,B000375,Credit Card,26622.4,Paid,0.0,b33f7978-ec67-4e39-bdbf-92eb25a19f4f
P000376,B000376,Digital Wallet,61550.4,Paid,0.0,77a49092-7dd2-460f-ad05-faf59f9bd3ce
P000377,B000377,Digital Wallet,6334.54,Paid,0.0,f099e1a5-8720-4fdb-86a6-31f0ad6a7055
P000378,B000378,Debit Card,20250.8,Paid,0.0,bc87349f-b739-4a86-b2fd-35bb0ea838f9
P000379,B000379,Bank Transfer,15848.35,Paid,0.0,99aa4249-f568-449f-8a24-cb0b7e2d7fc1
P000380,B000380,Credit Card,37872.27,Paid,0.0,c6a731e8-6eb0-4a45-99b7-2111bdf2b16a
P000381,B000381,Debit Card,0.0,Pending,0.0,64571ac0-7d5e-4270-841f-6c42a2fbdf32
P000382,B000382,Cash,13644.35,Paid,0.0,4e857a61-f0ea-4083-a68a-61d8a0a1a01c
P000383,B000383,Cash,50606.01,Paid,0.0,24d886d4-15b3-499e-9812-6371492abd6f
P000384,B000384,Credit Card,3438.99,Paid,0.0,ac5ab3bb-f5e0-479b-b3ac-bdac60571248
P000385,B000385,Credit Card,17516.4,Paid,0.0,45122aa0-5078-438e-8351-3f3a76743640
P000386,B000386,Credit Card,52296.96,Paid,0.0,8c351505-a17f-4a29-9d5a-b7bae0760fef
P000387,B000387,Digital Wallet,58461.6,Paid,0.0,d54ff6da-ff32-48ff-8984-ae7d665dc8a4
P000388,B000388,Digital Wallet,19449.5,Paid,0.0,6c0a210d-d190-4299-bff1-9baa266ba97a
P000389,B000389,Debit Card,51570.81,Paid,0.0,0ed332ac-4fdc-4ee9-89b9-210abeda9f83
P000390,B000390,Cash,19078.48,Paid,0.0,95a1e61d-1a68-4dc0-b6a8-0e328fa96822
P000391,B000391,Bank Transfer,19842.8,Paid,0.0,fc28f16d-b7a8-4809-bc9a-51b5dc9654f8
P000392,B000392,Digital Wallet,17606.28,Paid,0.0,f3ac9e98-58e2-43f6-b77e-83a6c419ebbd
P000393,B000393,Credit Card,19460.72,Paid,0.0,4086d852-bd50-430b-860c-49158a2c0910
P000394,B000394,Debit Card,14216.76,Refunded,14216.76,e26800f9-efdc-4c44-b7c6-c3e65b126a63
P000395,B000395,Credit Card,6950.37,Refunded,6950.37,b459681b-e9a6-4820-b4c5-dea044b7eca9
P000396,B000396,Credit Card,43383.72,Paid,0.0,bfaa498c-ecf5-43a9-927d-de430643ba2f
P000397,B000397,Credit Card,58795.5,Paid,0.0,ff27ed75-edc1-435b-b5a0-9a4974112dc4
P000398,B000398,Debit Card,18890.46,Paid,0.0,778ca7d1-ac7d-45ac-9962-ef234e075403
P000399,B000399,Debit Card,5269.94,Paid,0.0,cd498d82-0d34-44bf-ad53-7478ddaff663
P000400,B000400,Cash,8548.14,Paid,0.0,20dd3c3d-8b0a-4411-839d-96413d3e0fe8
P000401,B000401,Debit Card,0.0,Pending,0.0,9a2e84f4-833b-4db6-903b-62d646672d64
P000402,B000402,Digital Wallet,8801.74,Refunded,8801.74,7e4b909b-ce81-4288-8e1e-6ac785e7d153
P000403,B000403,Credit Card,45483.76,Paid,0.0,e010d88f-3736-4905-a9ed-298455b2fc26
P000404,B000404,Cash,16838.88,Paid,0.0,b1309d8d-3881-4bab-8220-07877274b372
P000405,B000405,Debit Card,0.0,Pending,0.0,44999f4f-e871-4ee1-8905-187987d1343c
P000406,B000406,Digital Wallet,8681.22,Paid,0.0,86311f61-af24-4167-85c6-efff19c4d4ae
P000407,B000407,Credit Card,17646.66,Paid,0.0,bb929608-cbee-4a2b-b9ca-14a1c91cd4a4
P000408,B000408,Digital Wallet,19585.38,Paid,0.0,d169fa03-a76f-4619-8fd5-0365313c92d3
P000409,B000409,Credit Card,4735.45,Paid,0.0,a1261aff-3ed3-429e-ad43-00e188552a5d
P000410,B000410,Debit Card,44726.76,Paid,0.0,7a3e7d09-ec32-4c30-b500-8f823ca54038
P000411,B000411,Bank Transfer,12901.24,Paid,0.0,a188d672-8f29-4025-95ba-f457fa3dd6d5
P000412,B000412,Bank Transfer,23376.85,Paid,0.0,9564b6ac-55ad-4641-a1ac-41f11fd710ef
P000413,B000413,Credit Card,68549.6,Paid,0.0,940aa2d4-9739-47fe-af54-c8928a80e6a3
P000414,B000414,Digital Wallet,3622.37,Paid,0.0,c5a1e1b3-f2fe-4d56-a507-1171fb9f1a68
P000415,B000415,Debit Card,0.0,Pending,0.0,55106128-7b67-4e6a-8c6d-57790a12f91a
P000416,B000416,Credit Card,28655.82,Paid,0.0,3088fb19-7077-455c-a785-3eb1ff7319a6
P000417,B000417,Cash,0.0,Pending,0.0,7095e6d2-75cf-4322-afb5-f854c59d4e7a
P000418,B000418,Digital Wallet,10278.65,Paid,0.0,f6349c2c-84b9-49a2-b604-a6b1093c0d58
P000419,B000419,Cash,31926.73,Paid,0.0,ef76e9da-3a5c-4340-a246-577fca47a906
P000420,B000420,Bank Transfer,56502.68,Paid,0.0,813f3ab5-2fbd-44c1-ba07-f575230bfd51
P000421,B000421,Bank Transfer,72744.0,Paid,0.0,26f30d05-2366-408c-93de-db6e6c050d3e
P000422,B000422,Cash,50138.66,Refunded,50138.66,d828e681-f020-4ff4-8514-42f078a3c4bd
P000423,B000423,Digital Wallet,2288.68,Paid,0.0,4487b63a-a350-42b4-b178-8ac42531731d
P000424,B000424,Credit Card,0.0,Pending,0.0,3aa011fd-33c9-44de-9992-1c2d80f4aea5
P000425,B000425,Digital Wallet,55944.2,Paid,0.0,87d01d14-b684-4184-b775-ba24ceebce28
P000426,B000426,Credit Card,51448.4,Paid,0.0,379f5f6e-a937-407a-a84b-269696c8e503
P000427,B000427,Credit Card,37299.34,Refunded,37299.34,2f69ee78-a1d2-4a4f-b11b-93a940b10876
P000428,B000428,Cash,35533.56,Paid,0.0,d6eaaf19-7126-46c6-8099-5a7f2e6e0367
P000429,B000429,Digital Wallet,25003.9,Paid,0.0,6cf8a52b-5078-4858-a574-775bf593bea7
P000430,B000430,Cash,36774.16,Paid,0.0,e1f01700-7453-45a3-9265-61efe12b9489
P000431,B000431,Bank Transfer,37325.86,Paid,0.0,03bdb8fd-4eff-413e-b491-d0c21cb7ca73
P000432,B000432,Credit Card,20460.86,Paid,0.0,1e440e1e-3f10-4684-947b-92ad3198b408
P000433,B000433,Credit Card,20182.89,Partially Refunded,10053.37,49965080-d10b-46ec-90f5-6db4c80cc328
P000434,B000434,Cash,74885.33,Paid,0.0,de01f40a-5494-4a79-92e4-b6a94a88b31c
P000435,B000435,Debit Card,0.0,Pending,0.0,77e34acd-6664-46ac-924a-9f769736f983
P000436,B000436,Credit Card,26803.6,Paid,0.0,d72d764e-ea70-41ef-9b5a-c13364d93856
P000437,B000437,Credit Card,39795.03,Refunded,39795.03,dfe6ad01-fc18-412b-9a2c-68c63cf4f72f
P000438,B000438,Cash,65193.04,Paid,0.0,f0683b3c-ac87-412c-ad52-5219f46e511b
P000439,B000439,Debit Card,7520.24,Partially Refunded,2406.92,609c0d36-316d-401c-99e2-89982d598a48
P000440,B000440,Credit Card,15680.5,Paid,0.0,a55c1dcf-8149-49f2-8528-b95fc2bb729a
P000441,B000441,Credit Card,2200.8,Paid,0.0,f9e0b736-8016-49e0-8d69-1408989b6bf5
P000442,B000442,Bank Transfer,7563.08,Refunded,7563.08,49e84d1b-7a92-4500-9ba7-b2b02fb9bb37
P000443,B000443,Credit Card,0.0,Failed,0.0,4683249f-a8aa-4e6f-9c09-bc42b6451439
P000444,B000444,Credit Card,0.0,Failed,0.0,0073fd44-aa5d-44d3-96c4-0744d27e932a
P000445,B000445,Credit Card,111687.66,Paid,0.0,9bf26e30-8bca-49bb-8f53-900a47529cf9
P000446,B000446,Credit Card,12718.88,Paid,0.0,40642d61-8929-45c4-b465-7d5606c8d5bf
P000447,B000447,Credit Card,36725.76,Partially Refunded,18608.71,ecfd69fd-1ec6-4379-860f-167348133c5e
P000448,B000448,Credit Card,49448.85,Paid,0.0,cda48a0e-e58a-42c8-9045-a684767d6d8d
P000449,B000449,Credit Card,95625.24,Partially Refunded,47204.99,25c0fe0d-577c-473d-88c7-b13843d43cf4
P000450,B000450,Digital Wallet,1548.79,Paid,0.0,90448cec-8dd3-4952-9fd1-47af090eab76
P000451,B000451,Credit Card,114151.52,Paid,0.0,e79e4f28-5d16-49e0-b4b2-843bedddd24f
P000452,B000452,Cash,39397.8,Paid,0.0,919b61cb-f38d-4e30-8291-b3b011a5d4c3
P000453,B000453,Credit Card,46041.38,Paid,0.0,8e39c0cc-202e-47fd-ad24-e7d2d7532294
P000454,B000454,Debit Card,14227.92,Paid,0.0,065534b4-94f5-4d49-b23c-b84ff673fad4
P000455,B000455,Bank Transfer,0.0,Pending,0.0,5f4baa4f-020f-4453-8154-328e3ff6b10f
P000456,B000456,Digital Wallet,12974.34,Refunded,12974.34,50648bb3-6eea-4a9c-a52d-735dbeb59772
P000457,B000457,Bank Transfer,0.0,Pending,0.0,48e82a02-2d69-4c57-8161-599531595a4a
P000458,B000458,Credit Card,29170.05,Paid,0.0,402b0b11-f2c8-4d3f-bd47-a430b818758f
P000459,B000459,Digital Wallet,0.0,Pending,0.0,8e73d27a-a1a3-4ee4-a606-b276b29aca28
P000460,B000460,Debit Card,2916.12,Paid,0.0,b986ffd3-64d6-409f-88a8-385c7de90f7c
P000461,B000461,Cash,8694.27,Partially Refunded,5319.08,1cf8c280-76ad-4d11-a387-d97bee8c8a0c
P000462,B000462,Bank Transfer,6041.76,Refunded,6041.76,1dc3bda2-eff8-4e1a-a8f8-0cb19ebab2b4
P000463,B000463,Cash,32918.64,Paid,0.0,9abb9d0e-4b89-4b46-bfb1-db5a563425fd
P000464,B000464,Bank Transfer,15339.96,Paid,0.0,f3f8f48c-9aed-4d97-b6a1-a856cfb0ff25
P000465,B000465,Cash,46650.76,Paid,0.0,d749d60d-2589-4921-b6e2-97d274d44080
P000466,B000466,Credit Card,0.0,Pending,0.0,09d7aa65-630b-41d7-9d9b-efa8e0f9ff4f
P000467,B000467,Credit Card,13245.87,Paid,0.0,0f3ba27e-005b-4454-b5f1-678efb3ca9c1
P000468,B000468,Credit Card,29815.5,Paid,0.0,4d81548d-3f78-4748-abdb-18b9dd8a64e0
P000469,B000469,Debit Card,10253.4,Paid,0.0,4102a752-c0ef-41ce-8a68-ad78f897b26d
P000470,B000470,Credit Card,34808.41,Paid,0.0,96cf0b23-90ab-41b2-8bc7-5003fe11526b
P000471,B000471,Debit Card,3913.11,Paid,0.0,46b103ee-3b7b-4059-b959-b4c9201378e6
P000472,B000472,Cash,50973.45,Paid,0.0,200d87c7-c37e-45a8-a825-a498c5cbea03
P000473,B000473,Debit Card,34213.14,Paid,0.0,1b772f2a-d509-4208-8acc-23b1168f9a2e
P000474,B000474,Bank Transfer,0.0,Pending,0.0,ddc5c7ab-959f-489f-9a89-7356b3ff0d08
P000475,B000475,Credit Card,50851.32,Paid,0.0,28e49afc-663f-4390-bc09-81a65b934be3
P000476,B000476,Credit Card,32846.99,Paid,0.0,ede069f1-bad1-4e5c-b6aa-334800ab25f5
P000477,B000477,Credit Card,56694.82,Paid,0.0,bf1b8ae4-7ebb-49fd-aab7-1670148cdd92
P000478,B000478,Debit Card,29207.88,Paid,0.0,8af07124-692b-4d46-9345-4e051486097c
P000479,B000479,Credit Card,0.0,Pending,0.0,de52f3ee-3f64-4b71-920f-550600d7b437
P000480,B000480,Cash,13826.32,Refunded,13826.32,feb26afa-2e3b-4c20-ac3e-087c941f36cc
P000481,B000481,Digital Wallet,40051.55,Paid,0.0,8474677a-ccd4-4897-a120-059440addb30
P000482,B000482,Credit Card,20281.2,Paid,0.0,f2c44a80-5177-4b4d-990c-8f16e3c5cfab
P000483,B000483,Debit Card,14464.72,Refunded,14464.72,c86c45dc-7d9e-4445-adae-78edc76e5939
P000484,B000484,Credit Card,116468.38,Paid,0.0,5e546c6a-f8eb-4819-a2d5-d8d9f2de5543
P000485,B000485,Credit Card,34021.68,Partially Refunded,13354.48,4461f292-8966-4b50-a713-0515030782a9
P000486,B000486,Debit Card,36873.46,Paid,0.0,c1ded746-21a3-4e41-8d7f-b1d508a98168
P000487,B000487,Credit Card,17860.95,Paid,0.0,7d333f37-5afc-4e3e-87e4-67440bb15f0b
P000488,B000488,Cash,23065.02,Paid,0.0,5735e760-bf48-4396-8b77-6297073d9c23
P000489,B000489,Debit Card,0.0,Failed,0.0,ecc377d7-a11d-42c7-8402-01006010deca
P000490,B000490,Credit Card,31196.2,Paid,0.0,93e21675-4afa-4d96-826d-76718f31fb88
P000491,B000491,Credit Card,25363.28,Paid,0.0,7c0e7a33-7e0d-49d5-92c1-302fcc61547c
P000492,B000492,Credit Card,20601.04,Paid,0.0,0b2bc0bd-c0ad-4f19-9ebe-e90469994551
P000493,B000493,Credit Card,0.0,Failed,0.0,c91d6654-f54d-4113-b3ec-d130329c6c0a
P000494,B000494,Credit Card,48311.2,Paid,0.0,2dc2108c-c811-43c4-83b6-21530ac0652c
P000495,B000495,Digital Wallet,42200.76,Refunded,42200.76,7befcd66-183c-4c10-872f-26afb7ed3758
P000496,B000496,Cash,8558.04,Paid,0.0,1fc7ca09-62bb-4fc6-9ef4-92f7d7536c21
P000497,B000497,Digital Wallet,33952.08,Paid,0.0,d11b73f9-5988-4e14-a39b-7c10687eb4b8
P000498,B000498,Cash,34535.93,Paid,0.0,46c6f269-8acb-4b2c-8faf-b5ec8083c666
P000499,B000499,Debit Card,29153.16,Refunded,29153.16,d394c51b-8bf9-4bda-aa14-7ba6da33f622
P000500,B000500,Cash,14918.94,Paid,0.0,44950c6d-63a1-4d97-9f3e-c1512cdfe50c
P000501,B000501,Cash,65084.88,Paid,0.0,d17db7cc-7e92-4977-b04c-5a2a49006246
P000502,B000502,Debit Card,24204.0,Paid,0.0,fdc4f236-5d48-4ca2-9068-ba637cde4911
P000503,B000503,Cash,32740.2,Paid,0.0,05ed525b-df74-4e0f-8279-6e5adee07f92
P000504,B000504,Credit Card,38264.4,Paid,0.0,b14e85f0-277c-4a06-b2ab-34bb5f0c4afa
P000505,B000505,Credit Card,19385.28,Partially Refunded,8489.44,52ed927e-547c-4653-984c-1d8811e5537d
P000506,B000506,Credit Card,38611.43,Paid,0.0,38002135-987d-4483-a38c-2be4b0c8ab7f
P000507,B000507,Credit Card,4843.78,Partially Refunded,1245.4,d400f93a-c336-4885-aeed-cf6e6a17396f
P000508,B000508,Cash,0.0,Pending,0.0,d70796d1-3cab-4dfd-9b36-7bc56f891545
P000509,B000509,Debit Card,37264.92,Refunded,37264.92,32fe69b3-c794-4464-ae6f-41371f927692
P000510,B000510,Digital Wallet,25920.72,Paid,0.0,69c8c862-5572-47b9-972f-68864c50bd62
