feedback_id,customer_id,booking_id,feedback_category,rating,sentiment,feedback_text,feedback_channel,would_recommend
FB000308,C004215,B003972,Service,3,Neutral,"Everything was fine, but nothing exceptional.",In-Hotel,Maybe
FB000309,C001678,B010808,Location,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000310,C002681,B019545,Room,5,Positive,The room was clean and comfortable.,Survey,Yes
FB000311,C005711,B011367,Staff,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB000312,C007986,B003779,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB000313,C008126,B013080,Payment,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000314,C000224,B006353,Overall Experience,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB000315,C002755,B004008,Facilities,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000316,C000501,B003777,Overall Experience,4,Positive,Very good service and friendly staff.,Website,Yes
FB000317,C001463,B017148,Staff,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000318,C008015,B014105,Booking,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB000319,C007311,B019146,Booking,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB000320,C004552,B019184,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB000321,C002266,B008427,Facilities,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000322,C002335,B004338,Location,4,Positive,The room was clean and comfortable.,Website,Yes
FB000323,C007473,B008118,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB000324,C005910,B007764,Overall Experience,5,Positive,Very good service and friendly staff.,Website,Yes
FB000325,C006012,B014013,Cleanliness,1,Negative,The staff could have been more helpful.,Mobile App,No
FB000326,C006631,B013652,Overall Experience,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000327,C006004,B000439,Room,3,Neutral,"Everything was fine, but nothing exceptional.",Mobile App,Maybe
FB000328,C004373,B016534,Booking,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB000329,C002707,B003270,Room,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000330,C001404,B003753,Payment,4,Positive,Very good service and friendly staff.,Email,Yes
FB000331,C005349,B009114,Facilities,5,Positive,The room was clean and comfortable.,Email,Yes
FB000332,C009092,B009441,Location,1,Negative,The room was not clean enough.,Email,No
FB000333,C000509,B001740,Overall Experience,3,Neutral,The service was average.,Website,Maybe
FB000334,C006700,B000607,Location,4,Positive,Very good service and friendly staff.,Email,Yes
FB000335,C003964,B017086,Overall Experience,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000336,C002494,B012999,Staff,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000337,C004620,B016973,Cleanliness,1,Negative,The service was slower than expected.,Email,No
FB000338,C006021,B018367,Payment,2,Negative,The service was slower than expected.,Mobile App,No
FB000339,C002308,B015684,Booking,2,Negative,The service was slower than expected.,Website,No
FB000340,C000011,B011038,Overall Experience,3,Neutral,Overall experience was satisfactory.,Website,Maybe
FB000341,C008537,B005747,Location,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000342,C007993,B011585,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000343,C005129,B006271,Food,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB000344,C001132,B008852,Food,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB000345,C008730,B018409,Room,3,Neutral,The experience was acceptable overall.,Survey,Maybe
FB000346,C004573,B006601,Booking,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000347,C009901,B011379,Staff,3,Neutral,Overall experience was satisfactory.,Mobile App,Maybe
FB000348,C003890,B017190,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB000349,C006159,B011606,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000350,C008138,B006910,Cleanliness,2,Negative,The room was not clean enough.,Email,No
FB000351,C002905,B000739,Location,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB000352,C003241,B001995,Facilities,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000353,C001416,B000120,Staff,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000354,C008410,B014927,Payment,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB000355,C006139,B017610,Overall Experience,1,Negative,There were some issues during the stay.,Mobile App,No
FB000356,C004172,B017437,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB000357,C006308,B018554,Overall Experience,5,Positive,The room was clean and comfortable.,Survey,Yes
FB000358,C007629,B007294,Overall Experience,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB000359,C000198,B003406,Facilities,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000360,C001606,B010538,Room,1,Negative,The overall experience was disappointing.,Website,No
FB000361,C008705,B018467,Food,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB000362,C003469,B008627,Overall Experience,1,Negative,The service was slower than expected.,Mobile App,No
FB000363,C002608,B003482,Facilities,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000364,C004518,B017819,Facilities,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000365,C005963,B000128,Service,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB000366,C007804,B013427,Room,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB000367,C008801,B010611,Booking,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000368,C001181,B015274,Service,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000369,C000134,B019581,Service,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000370,C000661,B019286,Location,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000371,C007370,B012823,Food,1,Negative,The room was not clean enough.,In-Hotel,No
FB000372,C001758,B003074,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB000373,C000717,B002381,Food,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000374,C001110,B002484,Staff,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB000375,C005852,B003462,Location,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000376,C004624,B015232,Booking,4,Positive,Very good service and friendly staff.,Email,Yes
FB000377,C009947,B007459,Food,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000378,C004097,B015885,Cleanliness,5,Positive,The room was clean and comfortable.,Survey,Yes
FB000379,C003298,B006886,Overall Experience,5,Positive,The room was clean and comfortable.,Survey,Yes
FB000380,C005501,B015098,Staff,3,Neutral,"Everything was fine, but nothing exceptional.",In-Hotel,Maybe
FB000381,C007963,B018685,Room,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB000382,C004074,B014971,Booking,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000383,C005984,B000804,Staff,1,Negative,There were some issues during the stay.,In-Hotel,No
FB000384,C001322,B000475,Overall Experience,1,Negative,The overall experience was disappointing.,In-Hotel,No
FB000385,C003547,B008609,Location,4,Positive,Very good service and friendly staff.,Survey,Yes
FB000386,C008327,B006483,Overall Experience,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000387,C004832,B018288,Service,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000388,C009582,B005558,Overall Experience,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB000389,C008214,B013949,Service,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB000390,C004199,B008892,Location,2,Negative,The overall experience was disappointing.,Mobile App,No
FB000391,C000617,B012522,Payment,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000392,C007452,B004449,Service,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000393,C003422,B000485,Room,5,Positive,Very good service and friendly staff.,Website,Yes
FB000394,C008696,B010423,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000395,C003571,B019412,Overall Experience,4,Positive,Very good service and friendly staff.,Website,Yes
FB000396,C002067,B014901,Room,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB000397,C005164,B011227,Cleanliness,4,Positive,The room was clean and comfortable.,Website,Yes
FB000398,C002308,B019133,Facilities,4,Positive,Very good service and friendly staff.,Website,Yes
FB000399,C002721,B007921,Payment,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000400,C004314,B007912,Booking,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000401,C005236,B002767,Service,5,Positive,The room was clean and comfortable.,Email,Yes
FB000402,C002757,B014866,Room,5,Positive,Very good service and friendly staff.,Survey,Yes
FB000403,C007452,B016507,Location,5,Positive,Very good service and friendly staff.,Website,Yes
FB000404,C007149,B011689,Service,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB000405,C009015,B004038,Facilities,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000406,C003587,B000857,Location,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB000407,C003165,B016137,Staff,2,Negative,The room was not clean enough.,Mobile App,No
FB000408,C001566,B008831,Overall Experience,5,Positive,Very good service and friendly staff.,Email,Yes
FB000409,C005832,B008804,Staff,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000410,C008593,B011839,Service,1,Negative,The overall experience was disappointing.,Website,No
FB000411,C005975,B003827,Facilities,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB000412,C006014,B018128,Payment,2,Negative,The overall experience was disappointing.,Survey,No
FB000413,C003506,B005996,Service,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB000414,C006818,B000504,Room,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB000415,C001747,B002960,Food,3,Neutral,"Everything was fine, but nothing exceptional.",Mobile App,Maybe
FB000416,C002327,B007989,Service,2,Negative,The overall experience was disappointing.,Email,No
FB000417,C004468,B009641,Overall Experience,4,Positive,The room was clean and comfortable.,Survey,Yes
FB000418,C003508,B008110,Overall Experience,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000419,C006706,B005383,Service,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB000420,C008717,B013952,Location,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB000421,C005479,B013139,Food,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000422,C009704,B017988,Room,1,Negative,The room was not clean enough.,Survey,No
FB000423,C006178,B013436,Service,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB000424,C000299,B007726,Location,1,Negative,The staff could have been more helpful.,Email,No
FB000425,C003876,B012034,Overall Experience,5,Positive,The room was clean and comfortable.,Website,Yes
FB000426,C009543,B008130,Overall Experience,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000427,C009765,B012788,Facilities,5,Positive,Very good service and friendly staff.,Website,Yes
FB000428,C002374,B008293,Service,2,Negative,There were some issues during the stay.,Mobile App,No
FB000429,C001255,B018322,Food,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000430,C002927,B013061,Cleanliness,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB000431,C003696,B003296,Food,2,Negative,The overall experience was disappointing.,In-Hotel,No
FB000432,C008405,B008958,Overall Experience,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000433,C002631,B000116,Overall Experience,3,Neutral,The service was average.,In-Hotel,Maybe
FB000434,C009771,B005648,Staff,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB000435,C007215,B012625,Overall Experience,2,Negative,The room was not clean enough.,Website,No
FB000436,C003255,B014748,Room,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000437,C005117,B007182,Booking,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB000438,C009543,B001711,Service,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB000439,C004106,B015958,Food,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000440,C003499,B005818,Booking,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000441,C003695,B015279,Location,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB000442,C005953,B002481,Cleanliness,4,Positive,Very good service and friendly staff.,Email,Yes
FB000443,C005921,B010251,Room,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000444,C002410,B004033,Food,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB000445,C006849,B013348,Booking,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000446,C008609,B016531,Cleanliness,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000447,C009740,B009515,Staff,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB000448,C001611,B004611,Room,5,Positive,Very good service and friendly staff.,Survey,Yes
FB000449,C005530,B005118,Room,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000450,C008796,B016947,Staff,1,Negative,The overall experience was disappointing.,Website,No
FB000451,C002732,B006386,Service,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB000452,C003338,B015140,Staff,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB000453,C004509,B006272,Room,3,Neutral,The service was average.,Mobile App,Maybe
